transcript_id,LNCaP_DHT_RNA_rep1,LNCaP_DHT_RNA_rep2,LNCaP_Veh_RNA_rep1,LNCaP_Veh_RNA_rep2
NR_110886_6,0.008609,0.13365,0.008591,0.1256
NM_001105249,0.0,0.0,0.0,0.0
NM_001105248,0.0,0.115673,0.0,0.0
NM_015595_2,12.255047,12.523778,7.65284,7.512404
NR_110549,0.051642,0.056636,0.040848,0.041997
NR_110548,0.0,0.0,0.0,0.0
NM_030966_2,0.0,0.0,0.0,0.0
NM_001289025,0.0,0.0,0.0,0.0
NM_138733,0.014519,0.0,0.01989,0.004392
NR_106756,1.6e-05,2e-05,1.2e-05,1.1e-05
NM_032420,2.462508,3.492511,3.60009,4.233218
NM_005989,0.003975,0.0,0.0,0.0
NM_172246_2,0.0,0.0,0.0,0.0
NM_001282170_9,0.0,0.0,0.0,0.0
NM_001282170_2,0.0,0.0,0.0,0.0
NM_001282170_3,0.0,0.0,0.0,0.0
NM_001282170_4,0.0,0.0,0.0,0.0
NM_005118,2.018692,2.045351,3.341223,3.291903
NM_001282170_6,0.0,0.0,0.0,0.0
NM_001282170_7,0.0,0.0,0.0,0.0
NM_005119,87.895332,88.676178,79.32254,80.026382
NM_017738,3.791276,3.752833,4.158101,4.053475
NR_027621,0.0,0.0,0.0,0.0
NR_027620,0.0,0.0,0.0,0.0
NM_005988,0.0,0.0,0.0,0.0
NR_027622,0.094796,0.107932,0.068991,0.056924
NR_027624,2.295907,2.409987,2.11893,1.857806
NR_027626,0.038866,0.024959,0.025052,0.084851
NM_020880,1.080103,1.102873,1.133535,1.073158
NM_020883,1.996229,2.039873,2.085502,2.249389
NM_001289939,0.067226,0.016963,0.10394,0.010842
NM_020884,0.125653,0.137688,0.124142,0.125371
NM_020886,9.381959,9.851894,9.808816,9.893501
NM_020889,4.564574,4.729086,4.156966,4.261372
NM_020888,12.320174,12.279118,11.309018,10.963415
NM_001289930,1.327011,1.372802,1.085602,1.057116
NM_001289931,0.0,0.0,0.0,0.0
NM_001289936,6.06907,4.506326,3.180556,5.801898
NM_001289937,0.890189,0.865755,1.158807,0.995415
NM_001102575,8.036328,7.853552,8.518567,8.593094
NM_006123,0.027268,0.014081,0.014317,0.005893
NM_001287184,0.0,0.0,0.0,0.0
NM_181879,0.0,0.0,0.0,0.0
NM_001287181,0.0,0.0,0.0,0.0
NM_001287183,0.0,0.0,0.0,0.0
NM_001287182,0.0,0.0,0.0,0.0
NM_181872,0.0,0.0,0.0,0.0
NM_181873,0.017554,0.020263,0.002953,0.00508
NM_181871,0.0,0.0,0.0,0.0
NM_001287189,1.939687,2.206706,3.057804,2.442684
NM_181877,8.417615,8.369901,9.168447,9.320442
NM_181874,0.002424,0.0,0.002671,0.0
NM_014611,6.993028,6.935171,6.964864,6.992243
NM_003970_2,0.086158,0.084531,0.080764,0.088558
NM_001256873,0.043827,0.048784,0.061764,0.057544
NM_001177515,0.010596,0.053349,0.00958,0.017803
NM_001256872,0.034468,0.032008,0.038682,0.031254
NM_032423,13.918672,13.904789,14.611765,14.473465
NM_058187,0.264782,0.282711,0.236022,0.162311
NM_058186,0.210297,0.191516,0.174286,0.151108
NM_005115,2.505039,2.257526,2.448658,2.476647
NM_058182,0.299504,2.717335,3.695158,0.817567
NM_058181,1.204592,1.204641,0.198384,0.157822
NM_058180,0.579781,0.76545,0.933333,1.162593
NM_153716,0.0,0.0,0.0,0.0
NM_001198721,0.0274,0.022683,0.025492,0.016163
NR_047671,0.0,0.0,0.0,0.0
NM_005092,0.0,0.074551,0.049128,0.052801
NM_001267895,0.297099,0.271079,0.0,0.0
NM_005891,25.753494,25.759214,25.123268,25.132812
NM_001204398,0.0,0.0,0.0,0.0
NR_110459,0.002338,0.0,0.0,0.0
NM_030639,1.413341,1.062147,1.065791,1.408171
NM_187841,0.0,0.0,0.0,0.123482
NM_022553_5,5.748967,5.675124,5.499923,5.473869
NM_030631,2.126885,2.066869,1.984464,1.889767
NM_030630,8.68991,8.708047,7.939279,7.842019
NM_030637,1.060964,0.583725,0.604244,0.983824
NM_030636,6.325351,6.181833,6.43473,6.524583
NM_030634,5.258854,5.382915,5.49457,5.726052
NM_021599,0.0,0.0,0.0,0.007602
NR_110458,0.0,0.032898,0.086201,0.118382
NM_006272,0.0,0.0,0.0,0.026376
NM_001311168,4.955113,5.211148,5.927663,4.860862
NM_001270879,0.652045,0.386275,0.269335,0.287611
NM_006273,0.0,0.0,0.0,0.0
NM_001270876,0.165976,0.16378,0.129588,0.160299
NM_001270875,14.187271,11.103062,11.288239,12.026086
NM_001270873,0.0,0.0,0.0,0.0
NR_034069,12.294144,12.380842,13.505962,14.483935
NR_034068,0.0,0.0,0.0,0.0
NM_003724,1.967198,2.108017,1.860668,1.723194
NM_006274,0.026832,0.024145,0.029205,0.028103
NR_109903,0.0,0.0,0.0,0.0
NM_004126,0.0,0.0,0.0,0.0
NM_021046,0.001855,0.0,0.0,0.004262
NM_021047,19.33573,19.437206,21.22262,21.110619
NM_021044,0.0,0.0,0.0,0.019098
NM_021045,6.805902,7.509295,6.687695,6.697271
NM_173518,1.597171,1.498933,1.72184,1.690969
NM_173519,0.01286,0.005819,0.016993,0.020198
NR_034062,0.0,0.0,0.0,0.0
NM_173514,9.506054,8.98431,10.416842,10.531415
NM_173515,5.963467,5.992012,8.760524,8.531512
NM_173516,0.0,0.0,0.0,0.0
NM_173517,6.475255,5.998096,7.741155,7.408225
NM_173510,26.696081,26.292692,23.698027,25.04661
NM_006278,0.385223,0.369591,0.081484,0.38458
NM_173512,0.0,0.0,0.0,0.0
NM_021049,0.0,0.0,0.0,0.0
NM_001193388,0.764457,1.040726,1.054193,0.525034
NM_001242614,0.021532,0.027168,0.011707,0.015218
NM_001002034,0.047883,0.045038,0.035902,0.042183
NM_032428,0.280515,0.269923,0.235545,0.25753
NM_001172624,7.61281,1.798495,6.697121,6.081758
NM_001199099,0.013143,0.027739,0.072539,0.111856
NM_001199098,0.01304,0.029246,0.019617,0.112371
NM_201552,0.147106,0.123635,0.081403,0.211588
NM_201553,0.13138,0.020279,0.115401,0.180767
NM_201554,0.223854,0.19057,0.555013,1.201532
NM_001002036,0.018471,0.0,0.052176,0.097907
NM_032470_10,0.0,0.0,0.0,0.0
NM_201557,0.0,0.0,0.0,0.0
NM_001199091,0.0,0.0,0.0,0.0
NM_201559,25.161722,25.564281,24.427378,25.279392
NM_001243936,0.872258,1.220192,1.101375,0.802335
NM_001199092,0.0,0.0,0.0,0.0
NM_001199097,0.0,0.0,0.0,0.0
NM_001199096,0.021809,0.0,0.234992,0.0
NR_024549,2.628937,2.758829,3.30583,2.697113
NM_175913,0.0,0.0,0.0,0.0
NM_175910,0.656867,0.776786,0.896236,0.950187
NM_175911,0.0,0.0,0.0,0.0
NM_175914,0.0,0.0,0.0,0.0
NM_003370,9.007414,8.849399,9.524204,9.609892
NR_024540,2.854422,2.791151,2.840358,2.950143
NM_175918,0.944481,0.946459,0.802679,0.791686
NM_003373,37.037746,37.234119,33.501179,34.210869
NM_001193637,0.0,0.038619,0.0,0.223432
NM_003375,65.446609,69.816017,68.99575,62.521114
NM_001193635,0.039863,0.055761,0.091912,0.065283
NM_003377,0.510235,1.230388,1.798024,1.620802
NR_046769,0.0,0.0,0.0,0.0
NR_046768,0.0,0.0,0.0,0.0
NM_001042522,0.188459,0.193202,0.143774,0.136009
NM_001042520,0.0,0.15362,0.0,0.0
NM_001042521,0.0,0.0,0.0,0.0
NM_001040875,0.120279,0.063175,0.24995,0.153214
NR_046762,0.461901,0.467889,0.416109,0.400892
NM_031309,0.045134,0.046184,0.016396,0.035578
NR_046764,0.0,0.0,0.0,0.0
NM_001042529,4.959054,5.402535,4.307627,4.542345
NR_109900,0.0,0.0,0.0,0.0
NM_017733,0.0,2.3901,3.020272,1.449377
NM_001103184_2,0.0,0.0,0.0,0.0
NM_001161531_2,0.0,0.0,0.0,0.0
NM_005193,0.0,0.0,0.0,0.0
NM_198141,2.179648,2.116861,2.136809,2.063623
NM_004444,13.051067,13.257211,12.981233,12.810493
NM_144668,0.658944,0.875859,0.904942,1.032711
NM_144669,0.014003,0.0,0.0,0.0
NM_198147,2.225989,2.090745,2.432047,2.454936
NM_198148,0.011597,0.010622,0.0,0.0
NM_198149,1.869676,2.029201,2.326634,1.617168
NM_144666,0.281057,0.294202,0.282775,0.265201
NM_144660,1.452498,1.142471,1.128063,1.211435
NM_144661,0.0,0.0,0.0,0.0
NM_144662,0.0,0.0,0.0,0.0
NM_144663,0.0,0.0,0.0,0.0
NM_001080956,0.0,0.0,0.0,0.0
NM_001293557,0.0,0.0,0.0,0.0
NR_073169,0.0,0.011612,0.019185,0.029954
NM_020319,7.234146,7.255745,7.974021,7.769318
NM_020318,0.014111,0.020256,0.028513,0.023315
NM_001197293,2.817055,3.263794,1.518454,1.610861
NM_001197295,0.0,0.0,0.0,0.0
NM_001197294,0.432405,0.62267,0.612018,0.526521
NM_001197297,0.84237,0.762342,0.679299,2.978143
NM_001197296,0.041367,0.036515,0.085863,0.092983
NM_020311,38.792,39.015686,40.038143,40.275059
NM_020310,0.658961,0.610387,0.692732,0.60528
NM_020313,12.042829,12.352878,13.122743,13.700512
NM_020312,32.179646,31.322868,30.794529,32.002453
NM_020315,2.99847,3.01473,2.483144,2.3685
NM_020314,18.572046,18.696947,17.581535,17.533596
NM_020317,8.098752,8.390958,9.001259,9.2574
NM_001282171_27,0.0,0.0,0.0,0.0
NM_001291833_2,0.0,0.0,0.0,0.0
NM_001291833_3,0.0,0.0,0.0,0.0
NM_001113361,5.043208,10.057991,4.788449,5.32964
NM_001291833_7,0.0,0.0,0.0,0.0
NM_001113363,4.99433,5.909979,4.637212,4.185187
NM_001291833_5,0.0,0.0,0.0,0.0
NM_005191,0.057234,0.0548,0.041808,0.045148
NM_001033930,36.984344,35.708469,38.46114,41.098179
NM_052893,2.409358,2.406979,2.466623,1.506777
NR_031650,3.665226,4.137885,2.863217,2.46572
NM_052891,0.0,0.0,0.0,0.0
NR_130756_2,1.451458,4.796891,4.822099,1.357473
NM_201437,10.236842,15.696804,11.289599,10.781739
NM_003410,3.091456,5.220337,7.019718,8.016757
NR_120682,1.165894,1.415354,1.154979,1.647088
NM_001199659,0.398472,0.031943,0.328501,0.40419
NM_001282765,0.0,0.0,0.151971,0.072923
NR_120685,0.641037,0.75293,0.624474,0.493168
NM_001267048,0.0,0.54557,0.306142,0.113876
NM_052896,0.0,0.0,0.0,0.0
NM_201434,0.501032,0.572377,0.521897,0.440927
NM_022784,0.019776,0.005672,0.03586,0.023729
NM_001278444,0.0,0.0,0.0,0.0
NM_001278445,0.0,0.0,0.0,0.0
NM_001278442,1.142169,0.915695,1.387657,1.117821
NM_001278443,0.0,0.0,0.0,0.001715
NM_001278441,0.10888,0.109115,0.163779,0.166406
NM_001242328_8,0.0,0.0,0.0,0.0
NM_001303618,0.0,0.0,0.0,0.0
NM_001303619,0.0,0.0,0.0,0.0
NM_201431,0.0,0.0,0.0,0.0
NM_021723,0.03261,1.348444,1.507589,0.004799
NR_110457,0.266773,0.159204,0.154127,0.233959
NM_032965,0.0,0.0,0.0,0.0
NM_001242328_3,0.0,0.0,0.0,0.0
NM_201430,5.633904,5.838618,8.35892,9.017531
NM_001242328_5,0.0,0.0,0.0,0.0
NM_001242328_4,0.0,0.0,0.0,0.0
NM_001303614,0.50523,0.556678,0.239227,0.212326
NM_001242328_6,0.0,0.0,0.0,0.0
NR_073534,0.523056,0.002269,0.447208,0.723161
NM_022788,0.016631,0.029924,0.007746,0.0
NR_073536,0.040774,0.076972,0.040369,0.034888
NR_073537,0.0,1.905503,0.0,0.152055
NM_022789,0.037015,0.054267,0.012917,0.023564
NM_001256512_2,11.796606,11.162683,10.306566,10.312474
NM_001477_2,0.078757,0.271222,0.31789,0.180796
NM_003412,0.0,0.0,0.0,0.0
NM_018217,1.559869,1.853946,1.483991,1.932846
NM_018216,3.638753,3.599076,3.781773,3.871902
NM_018215,0.0,0.005743,0.0,0.0
NM_018214,6.680642,6.675423,6.375828,6.22066
NM_017671,2.138044,2.221657,2.287962,2.225124
NM_018212,9.059612,13.080695,14.267121,14.10213
NM_018211,6.951342,7.013343,6.349606,6.745317
NM_018210,0.603527,0.670489,0.66841,0.557491
NR_110418,0.0,0.0,0.0,0.0
NM_018219,1.054884,0.861201,0.943435,1.00348
NM_018218,26.866899,26.77536,27.227394,27.012072
NM_152357,5.819872,5.624936,6.299959,6.308183
NR_132749,0.153453,0.003805,0.144864,0.170881
NM_152356,2.380421,2.243013,2.689671,2.438361
NM_001267045,0.31406,0.318436,0.260767,0.498619
NM_152355,8.015461,8.095961,8.397523,8.471694
NR_023378_9,0.0,0.0,0.0,0.0
NM_001221,0.814563,1.155911,0.938167,1.052201
NM_001039481,0.063322,0.065044,0.147938,0.044289
NR_110413,0.037398,0.025402,0.060231,0.048956
NM_001281971_6,0.0,0.0,0.0,0.0
NR_109798,0.50594,0.260131,0.380048,0.642412
NM_032667,9.029915,7.77083,10.527888,9.129234
NM_001291951,0.0,0.002883,0.0,0.0
NM_001291950,0.0,0.0,0.0,0.0
NM_001291953,0.008516,0.006929,0.631361,0.676389
NM_001291952,0.002359,0.0,0.003633,0.0
NM_032569,13.828417,14.83248,31.052691,14.631772
NM_001291954,0.0,0.315876,0.0,0.0
NM_001256347,0.0,0.0,0.0,0.0
NM_001256346,0.0,0.0,0.0,0.0
NM_032565,9.495311,9.421844,6.622321,6.9412
NM_001261386,0.051546,0.161492,0.183175,0.136601
NM_001261385,0.013812,0.055518,0.022786,0.059066
NM_001261384,0.293535,0.555707,0.641639,0.351109
NM_001261383,2.351164,2.286751,1.851422,2.794365
NM_001261382,7.164222,7.364159,7.407282,7.222926
NR_110954,0.039747,0.092571,0.074495,0.043295
NM_001261380,0.0,0.0,0.0,0.0
NM_001271643,0.022123,0.110445,0.030263,0.032527
NM_001271641,13.488946,20.263384,18.1646,14.517661
NM_001271640,1.052885,1.004616,1.015338,1.065164
NM_001271644,0.013536,0.137584,0.004555,0.005244
NM_001271649,0.577307,0.485072,0.616785,0.38366
NM_138272_2,0.0,0.023168,0.001899,0.0
NM_138272_5,0.0,0.02139,0.002766,0.0
NM_138272_4,0.0,0.0,0.003337,0.0
NM_138272_7,0.0,0.021125,0.002752,0.0
NM_138272_6,0.0,0.022534,0.0,0.0
NM_003416,8.308643,4.69956,4.397609,3.447153
NM_033382,0.899996,0.667956,0.905884,0.686774
NM_001134335,36.57822,51.24427,40.332428,40.024582
NM_033380,0.009074,0.018105,0.013867,0.011925
NM_033386,3.590218,3.359372,3.291956,3.270239
NM_001128848,0.402804,1.218308,0.161342,0.192941
NM_012351,0.0,0.0,0.0,0.0
NM_033388,1.016638,0.995451,0.838417,0.864729
NM_033389,0.718904,0.645316,1.615338,4.642202
NM_001300884,0.96123,0.390581,1.415821,0.915413
NR_030533_2,0.0,0.0,0.007526,0.0
NR_028350,1.094913,1.079923,1.077959,1.050522
NM_001167602_2,0.0,0.0,0.008853,0.007627
NR_028351,0.0,0.0,0.0,0.0
NM_032389,4.272975,4.085945,11.098672,4.91307
NM_005001,20.212269,20.531065,19.480021,18.309942
NM_001195101,5.121818,0.31208,0.31481,0.229205
NM_001195100,0.437265,0.156792,0.234188,0.096282
NM_005004,39.431908,40.984783,38.62624,40.441513
NM_001195106,0.0,5.9e-05,0.0,0.0
NM_005006,37.369534,40.489098,34.497993,47.925808
NM_005007,0.187748,0.182292,0.23686,0.246693
NR_002439,7.292527,7.754412,7.541526,6.837743
NM_005009,0.0,0.0,0.0,0.424683
NM_032383,7.154486,6.496903,7.11522,7.726372
NM_032382,14.636054,15.217493,14.829843,14.933076
NM_032385,0.687653,0.764368,0.567454,0.546297
NM_213611,26.269684,25.801424,30.878063,27.828018
NM_032387,0.062716,0.111657,0.094731,0.144587
NM_213613,1.566415,1.480526,1.325891,1.336533
NM_177424,17.115236,17.129242,16.431105,16.289267
NM_080474,0.0,0.0,0.0,0.0
NM_080475,0.0,0.0,0.0,0.0
NM_080473,0.0,0.0,0.0,0.010281
NM_177422,0.045918,0.79885,0.594112,0.640678
NM_177423,1.791077,4.068664,3.541738,5.029491
NR_033231,0.095907,0.023136,0.069981,0.070824
NM_001142576,0.0,0.0,0.0,0.00685
NM_001789,2.905468,3.057971,2.582758,2.150419
NM_001788,0.0,0.0,0.0,0.0
NR_046929_2,2.6e-05,0.0,0.0,0.0
NM_001783,0.023632,0.0,0.0,0.033325
NM_004991,0.557396,0.4813,0.408642,0.585386
NM_001781,0.0,0.0,0.0,0.0
NM_001780,144.887848,185.189072,146.045547,186.402695
NM_001787,0.962278,0.453863,1.192353,0.969719
NM_001786,19.38456,19.638296,17.916414,17.538223
NM_001785,0.0,0.0,0.0,0.0
NM_001784,1.756974,1.482883,2.696796,3.33926
NM_174887,0.764591,0.646948,0.084058,0.068748
NM_174886,0.007926,0.0,0.009447,0.0
NM_001129728,0.207066,0.218832,0.0,0.0
NM_001129729,0.103036,0.0,0.118325,0.0
NM_174881,2.295131,1.829489,2.204176,2.20823
NM_001300889,0.0,0.0,0.0,0.0
NM_174889,39.97414,39.008492,43.966087,43.528236
NM_020786,6.759011,7.123189,7.083287,7.209676
NM_006890_2,0.0,0.0,0.0,0.0
NR_102390_2,0.012032,0.0,0.011425,0.0
NM_001206842,0.0,0.0,0.0,0.0
NM_001011885,4.774149,10.867691,4.561534,6.361867
NM_206840,11.916177,10.809784,9.117316,9.196534
NM_001011880,0.193147,0.12678,0.155121,0.185225
NR_038268,0.0,0.0,0.0,0.0
NM_002885,0.054746,0.037264,0.195399,0.0
NM_020785,0.221866,0.246177,0.356733,0.329507
NR_038904,0.0,0.0,0.0,0.0
NM_002884,7.577377,6.092175,7.469119,7.515797
NR_045104,15.189909,4.114997,18.935112,18.47455
NR_045105,6.981864,13.827485,4.959717,5.068682
NR_045106,5.441616,7.592149,3.173876,2.873644
NM_001257362,0.006722,0.006175,0.005707,0.009404
NM_001206846,0.037092,0.367268,1.473737,0.829579
NM_004663,51.539341,51.519802,49.806259,67.012276
NM_004662,0.0,0.0,0.0,0.0
NM_001300732,0.0,0.011955,0.0,0.005837
NM_001300733,2.258321,9.055483,6.062547,11.561422
NM_001300734,0.414458,0.3285,0.341694,0.113955
NM_001206845,0.0,0.0,0.0,0.0
NM_025228,0.014597,0.003082,0.0,0.012868
NM_004664,9.64932,9.880478,10.19609,10.715754
NM_001300738,0.0,0.0,0.0,0.0
NM_001300739,0.581341,0.508258,0.611143,0.591475
NM_025224,1.675429,1.547965,1.547476,1.591968
NM_001017390,0.0,0.0,0.0,0.0
NM_025222,42.73106,42.513073,41.993107,43.354797
NM_001017396,0.542009,0.281081,1.323087,0.675211
NM_025220,0.012415,0.0,0.012997,0.0
NM_025221,0.0,0.0,0.0,0.0
NM_002931_3,0.85297,0.918513,0.940307,0.891181
NM_002931_2,0.816775,0.890569,0.891452,0.850827
NM_002931_6,0.913619,0.962786,0.956273,0.890871
NM_002931_5,0.860716,0.925778,0.93757,0.885682
NM_002931_4,0.905738,0.957491,0.940148,0.877032
NM_001286475_8,0.0,0.0,0.0,0.0
NM_000784,0.0,0.0,0.0,0.0
NM_000785,0.097497,0.076695,0.06516,0.083584
NM_000786,26.901848,29.017725,29.42654,30.734329
NM_000787,0.0,0.0,0.0,0.003806
NM_000780,0.024528,0.01078,0.03359,0.038143
NM_000781,0.0,0.0,0.0,0.0
NM_000782,0.0,0.0,0.0,0.0
NM_000783,0.0,0.0,0.0,0.0
NM_000788,13.354546,13.374661,11.507572,11.564162
NM_000789,0.0,0.0,0.0,0.015495
NM_001201451,0.0,0.0,0.0,0.0
NM_016283_2,5.118804,5.627335,5.802496,5.282221
NM_016434,1.582583,1.238392,1.961154,0.0
NR_120544,0.0,0.0,0.0,0.0
NR_002433,14.195122,12.386987,12.98131,13.39854
NR_029462_3,0.0,0.0,0.0,0.0
NM_022876,0.069216,0.09788,0.029742,0.011448
NR_108073,0.0,0.0,0.0,0.0
NR_102391,0.002793,0.0,0.0,0.0
NR_102390,0.011172,0.0,0.010241,0.0
NM_001201450,0.0,0.0,0.0,0.0
NM_001164189,3.961667,0.0,1.790316,0.0
NM_001252024_2,0.0,0.0,0.0,0.0
NR_131919,0.0,0.0,0.0,0.0
NM_022875,1.195942,0.411319,0.812314,1.428903
NM_016309,13.206998,13.41353,12.691388,13.281781
NM_016308,44.490181,46.484249,42.323891,42.751282
NM_001276457,2.253984,1.970047,2.656544,2.078638
NM_001135686,0.0,0.0,0.0,0.0
NM_016305,12.815002,13.07813,12.993503,13.113977
NM_016304,85.554314,85.194405,86.701653,88.610069
NM_001276453,19.04208,26.93553,25.376654,20.883583
NM_016302,15.422869,15.587162,15.948755,16.577982
NM_001276451,0.0,0.0,0.0,0.0
NM_198202,0.254398,0.103223,0.216898,0.207755
NM_015962,7.851305,7.649305,7.591134,7.810556
NM_015963,9.2054,8.905607,7.921064,8.200922
NM_015960,2.413543,2.669086,2.037222,2.169947
NM_015966,108.560242,105.167046,97.925873,101.734756
NM_015967,0.0,0.00996,0.004273,0.010636
NM_015964,0.0,0.0,0.0,0.0
NM_015965,149.47583,149.571472,141.963226,139.526581
NM_015969,53.619595,53.169647,60.282463,61.55019
NM_000696,64.257034,64.854187,62.048542,62.614262
NR_002435,1.510587,1.255535,1.266443,1.149908
NM_001015508,0.0,0.0,0.0,0.0
NM_001015509,2.281809,2.499434,2.28074,2.432318
NM_000697,0.229225,0.268513,0.234473,0.273177
NM_138447,4.984519,5.215504,4.65626,4.977587
NM_138446,10.986698,11.680893,11.411778,12.00346
NM_138445,0.0,0.0,0.248121,0.0
NM_138444,0.02877,0.030958,0.029374,0.022635
NM_138443,3.901578,3.974374,3.757114,3.221216
NM_001161353,0.005473,0.001606,0.001673,0.010629
NM_138441,0.01096,0.0,0.006343,0.0
NM_138440,1.056228,1.079289,1.366478,1.465764
NM_001202469,1.071557,1.090246,1.433828,1.233421
NM_000695,3.086511,3.061087,2.736826,2.939049
NR_029519,0.071611,0.028754,0.150651,0.040891
NR_029518,0.182247,0.132151,0.021101,0.010374
NR_110207,0.055069,0.071313,0.075289,0.079159
NR_031594,0.160262,0.071018,0.193246,0.343444
NR_029514,4.519237,3.861331,3.27996,4.071908
NR_031596,0.061206,0.183038,0.0,0.13488
NR_029516,0.011969,0.0,0.014243,0.0
NR_029511,0.0,0.0,0.0,0.0
NR_031591,0.241408,0.172864,0.052925,0.0
NR_031592,6.6e-05,6.4e-05,7.6e-05,6.1e-05
NR_031593,0.000164,0.000138,0.00017,0.000154
NM_007313,7.569695,7.389636,6.755238,6.772741
NM_007310,15.034757,8.265555,10.009481,12.439096
NR_105012,0.0,0.0,0.0,0.0
NR_105015,0.0,0.0,0.0,0.0
NM_007317,12.183137,9.606441,8.157363,11.17332
NM_007314,2.859432,0.059288,2.602041,3.066597
NM_007315,15.13885,14.824208,14.96531,15.390854
NR_105019,6.301765,6.598436,6.800832,6.777394
NR_047676,21.185122,33.804176,4.745893,27.26709
NM_007318,8.211634,8.616523,7.85681,8.220701
NM_001253701,6.659366,9.077783,7.121369,7.221073
NM_001164459,0.136127,0.054079,0.001037,0.020103
NM_001164458,5.145293,5.069029,4.833901,4.784296
NR_075098,1.757215,1.527107,0.0,1.27047
NM_022160,0.0,0.0,0.0,0.0
NR_110201,0.0,0.0,0.0,0.0
NR_075091,0.03465,0.04657,0.031713,0.027412
NR_075090,0.0,0.0,0.0,0.0
NR_075093,0.0,0.0,0.0,0.0
NR_075092,0.0,0.0,0.0,0.0
NM_001308253,1.481989,1.881574,2.417134,2.40399
NM_001308251,0.353754,0.348576,0.240084,0.473189
NM_001308257,0.376741,0.247199,0.254808,0.35308
NM_001308256,0.0,0.0,0.119234,0.0
NM_001308166,0.135246,0.106887,0.072261,0.193108
NM_000547_2,0.0983,0.068831,0.059801,0.052264
NM_001308259,0.0,0.0,0.0,0.0
NM_001308258,3.184167,3.724887,3.071595,2.664598
NM_002926,1.798427,1.739988,2.3441,1.139847
NM_001257282,1.147828,1.381129,3.525209,1.970873
NM_001257281,0.549433,2.021537,0.587843,0.617203
NM_002925,0.259557,0.011134,0.389217,0.051297
NM_002922,0.0,0.0,0.0,0.0
NM_002923,3.94437,4.602033,3.513526,3.315519
NM_002921,0.0,0.0,0.007242,0.0
NR_120545,0.0,0.0,0.0,0.0
NM_002928,0.500234,0.48294,0.492222,0.514876
NM_002929,1.457285,1.55477,1.386107,1.248185
NM_001122979,0.0,0.0,0.0,0.0
NM_001080522,4.89511,4.699718,4.492217,4.535848
NM_001080523,0.0,0.015061,0.0,0.0
NM_001080524,0.019529,0.033155,0.010753,0.0
NR_110208,0.076703,0.075049,0.047849,0.026263
NM_001080526,0.0,0.0,0.0,0.0
NM_001080527,0.0,0.0,0.0,0.0
NM_001080528,0.0,0.034272,0.0,0.0
NR_106971_4,0.0,0.007369,0.008514,0.007587
NR_106971_7,0.0,0.0,0.00149,0.0
NR_110209,0.0,0.0,0.0,0.0
NR_106971_3,0.0,0.007913,0.007505,0.004363
NR_106971_2,0.0,0.0,0.005792,0.0
NR_026778,3.146518,3.649324,2.701623,3.17811
NR_026779,0.262616,0.221248,0.269578,0.283142
NR_110427,0.0,0.0,0.0,0.0
NR_026770,0.0,0.01307,0.013696,0.007377
NR_002438,0.121856,0.205423,0.178622,0.164088
NR_026772,0.0,0.0,0.0,0.0
NR_026773,0.0,0.0,0.0,0.0
NR_026774,0.030296,0.0,0.0,0.0
NR_026775,0.678717,0.700307,0.472714,0.72631
NR_026776,2.195349,2.183956,2.279323,2.341347
NR_026777,2.295756,2.239636,2.216583,2.420238
NM_001163151,2.756162,3.30012,1.793974,8.391903
NM_001163150,6.794611,8.154775,4.534739,34.672348
NM_001163152,10.009329,10.918003,5.986022,4.167709
NM_001030287,0.0,0.0,0.0,0.0
NM_020438,7.637531,6.585937,6.523612,6.254894
NM_001030288,0.003496,0.001713,0.001989,0.001608
NM_025241,26.333818,25.362091,23.342024,23.086384
NM_001160109,0.0,0.0,0.0,0.0
NM_001007214,1.413186,1.400232,1.539314,1.705742
NM_001672,0.0,0.153267,0.0,0.115831
NM_001004458,0.0,0.0,0.0,0.0
NM_001010895,0.52876,0.47696,0.532498,0.457802
NM_001001323,0.274771,0.22986,0.376512,0.337614
NM_133272_8,0.0,0.0,0.0,0.0
NM_133272_9,0.0,0.0,0.0,0.0
NM_001001329,13.663045,0.304668,11.426905,0.09016
NM_133272_5,0.0,0.0,0.0,0.0
NM_133272_6,0.0,0.0,0.0,0.0
NM_133272_7,0.0,0.0,0.0,0.0
NM_133272_2,0.0,0.0,0.0,0.0
NM_133272_3,0.0,0.0,0.0,0.0
NM_152447,0.0,0.0,0.0,0.0
NM_152446,2.85937,3.009979,2.987827,3.011624
NM_152445,2.79781,2.588734,2.808124,2.872741
NM_152444,0.847633,1.009558,0.904478,0.844174
NM_152443,0.809685,0.877301,0.884466,0.803103
NM_152442,0.002634,0.0,0.0,0.020273
NM_152441,3.643681,3.818574,3.648989,3.481187
NM_152440,4.110026,4.255606,4.581335,4.247235
NM_152449,0.057096,0.087967,0.074893,0.133224
NM_152448,0.0,0.0,0.0,0.0
NM_001281932,7.932376,8.850417,0.015847,8.169762
NM_001281933,0.061248,0.117591,0.037437,0.040989
NR_104054,0.031788,0.024376,0.029631,0.031271
NM_001171988,3.968758,4.188044,4.457503,4.741774
NR_104050,0.293208,0.328612,0.139802,0.15181
NR_104051,2.883694,2.687847,1.825025,2.111094
NM_001010892,0.089523,0.086618,0.088507,0.074563
NR_104058,0.0,0.0,0.0,0.0
NR_104059,0.0,0.0,0.0,0.0
NM_001257139,0.0,0.0,0.0,0.0
NM_001257138,0.564952,0.0,0.0,0.0
