gene_id,LNCaP_DHT_RNA_rep1_batch,LNCaP_DHT_RNA_rep2_batch,LNCaP_Veh_RNA_rep1_batch,LNCaP_Veh_RNA_rep2_batch
OR52L1|OR52L1,0.0,0.005621,0.0,0.0
LINC01091|LINC01091,0.0,0.0,0.0,0.0
FAM160A2|FAM160A2,2.0187180000000002,2.0037089999999997,1.787949,1.7151420000000002
ATP8B5P|ATP8B5P,0.118347,0.105582,0.092142,0.105259
ERGIC3|ERGIC3,205.38768799999997,208.402352,185.036843,190.02565
NUCB2|NUCB2,195.312912,200.224396,200.563507,205.433685
LOC650293|LOC650293,0.001819,0.006442,0.00348,0.004246
CENPP|CENPP,1.850063,1.968618,1.822532,1.9384679999999999
PRDX1|PRDX1,614.8716820000001,628.679869,593.6382020000001,611.4547049999999
LAMA5|LAMA5,2.55675,2.680375,1.949136,1.949567
CATSPER2|CATSPER2,1.164677,1.2506700000000002,1.0757819999999998,1.040118
FAM74A6|FAM74A6,0.0,0.0,0.0,0.0
ATP6V0A4|ATP6V0A4,0.0,0.0,0.0,0.0
ZMYM2|ZMYM2,27.415777000000002,27.786559,25.447945,25.887814
ACOT1|ACOT1,11.798929,11.878161,11.378042,11.330112
TRIM42|TRIM42,0.0,0.0,0.0,0.0
PGM5|PGM5,0.06568,0.076529,0.064851,0.097697
BLVRA|BLVRA,64.485216,64.78962299999999,56.976817000000004,57.589596
RAP2C-AS1|RAP2C-AS1,0.522787,0.52036,0.43123,0.414055
MIR3173|MIR3173,0.125378,0.094052,0.077153,0.0
C16orf71|C16orf71,0.57082,0.549635,0.420947,0.614137
CACNG7|CACNG7,0.0,0.0,0.0,0.0
ZNF300P1|ZNF300P1,1.042251,1.122658,1.00974,1.099476
FAM83C-AS1|FAM83C-AS1,0.297689,0.410628,0.253582,0.26649
MIR548B|MIR548B,0.039064,0.0,0.03196,0.0
LOC101927701|LOC101927701,0.0,0.0,0.0,0.0
PRPSAP2|PRPSAP2,31.502311000000002,32.382311,30.293885000000003,31.953643999999997
ZNF99|ZNF99,0.012497,0.022584,0.016023,0.01986
APPBP2|APPBP2,30.608913,31.063442,22.3234,23.358071000000002
PBLD|PBLD,1.612782,1.660084,1.394778,1.4717099999999999
KPNA5|KPNA5,12.374555,11.996917,11.156672,11.502353
COX18|COX18,7.22639,7.013693,6.270956,6.2116560000000005
EMP2|EMP2,4.696056,4.736529,4.281816,4.193149
MAP3K3|MAP3K3,7.767505,7.806900000000001,7.084919,7.148134
SEMA3D|SEMA3D,0.0,0.009709,0.0,0.0
AOC3|AOC3,0.115896,0.127134,0.093011,0.092495
RDH14|RDH14,13.253025,13.893122,13.331004,12.765383
BCAP31|BCAP31,133.752048,135.854131,119.93572200000001,122.553449
CLIP1-AS1|CLIP1-AS1,0.463635,0.608918,0.475881,0.369995
CLEC14A|CLEC14A,0.047994,0.061159,0.032336,0.018279
AMOTL2|AMOTL2,3.262393,3.18841,3.015607,3.248864
HIST1H4J|HIST1H4J,104.00634,105.818138,87.910904,88.391983
OR10P1|OR10P1,0.0,0.0,0.0,0.0
TMED8|TMED8,37.739429,40.299278,35.197178,36.40633
MIR4500HG|MIR4500HG,0.0,0.0,0.0,0.0
FAM171A2|FAM171A2,0.592692,0.593712,0.454221,0.54879
KCNG3|KCNG3,2.121382,1.989593,0.660614,0.6292869999999999
ULK4P2|ULK4P2,0.025359,0.041453000000000004,0.017222,0.019923000000000003
ZC2HC1C|ZC2HC1C,4.293877,4.372572,4.078062,4.067062
ADAM28|ADAM28,0.017251,0.016691,0.007471,0.0
WRAP53|WRAP53,1.341015,1.25292,1.117708,1.1931779999999998
IL4R|IL4R,1.437596,1.409421,1.3784429999999999,1.443511
PHGR1|PHGR1,0.039471,0.0,0.0,0.0
MIR6502|MIR6502,0.0,0.0,0.0,0.0
MIR2052|MIR2052,0.0,0.0,0.0,0.0
NRD1|NRD1,35.003808,34.471695,32.48376,33.398048
TRADD|TRADD,2.927565,3.19045,2.475456,2.527675
ESRRA|ESRRA,15.33065,15.855499,13.427816,13.621091
RETN|RETN,0.0,0.0,0.0,0.0
DCLK1|DCLK1,0.014092,0.01713,0.006427,0.003211
HYDIN|HYDIN,1.950403,1.778924,1.6103750000000001,1.4860589999999998
MIR4738|MIR4738,0.155161,0.106027,0.186393,0.13375
PRICKLE2-AS3|PRICKLE2-AS3,0.029313,0.01071,0.023898,0.011493
GPER1|GPER1,2.244974,2.244907,2.169104,2.443783
RNU5B-1|RNU5B-1,0.372443,0.3038,0.625227,0.960049
ENPP2|ENPP2,0.0,0.0,0.024808,0.0
ENTPD3-AS1|ENTPD3-AS1,1.160814,1.147026,0.9468,1.273161
WDYHV1|WDYHV1,3.9096840000000004,4.468428,3.608015,3.1408490000000002
DLGAP1|DLGAP1,0.0,0.0,0.005408,0.001795
CDHR1|CDHR1,0.15257199999999999,0.140727,0.135976,0.150394
WDR6|WDR6,45.25729,45.852493,37.767025,38.102524
RGL2|RGL2,13.221831,13.390158999999999,11.248517999999999,12.073979000000001
SNORD114-9|SNORD114-9,0.0,0.0,0.0,0.0
BAIAP2|BAIAP2,11.765077000000002,12.117699,10.035751,10.667809
RAB6A|RAB6A,85.200336,87.386674,80.706261,81.74079
ZNRD1-AS1|ZNRD1-AS1,3.680528,4.2156270000000005,3.910974,3.895137
MIR8080|MIR8080,0.0,0.0,0.0,0.0
ADAMTS7|ADAMTS7,0.332478,0.289415,0.225188,0.269203
SLC16A4|SLC16A4,0.5574589999999999,0.558543,0.502034,0.5284329999999999
FUT7|FUT7,0.036054,0.04624,0.024198,0.026007
CNR2|CNR2,0.0,0.0,0.0,0.0
LOC101928034|LOC101928034,0.0,0.0,0.0,0.0
LOC101928266|LOC101928266,0.009332,0.003203,0.014688,0.018108
SERINC5|SERINC5,95.57845499999999,96.325053,90.006463,92.62311899999999
LOC101927653|LOC101927653,0.0,0.0,0.0,0.0
CENPBD1|CENPBD1,6.573558,7.038726,6.275215,6.500309
ZHX3|ZHX3,7.88804,7.822268,7.278749,7.45103
SORBS3|SORBS3,2.3447869999999997,2.387197,1.985589,1.956024
MIR3916|MIR3916,7.177818,6.250324,7.591808,7.873323
TMEM199|TMEM199,10.464694,10.714034,10.594528,10.559651
RNF207|RNF207,0.80779,0.87268,0.630679,0.551766
SCN3A|SCN3A,0.016182,0.020353,0.0,0.011516
SCGB1D2|SCGB1D2,0.065965,0.263674,0.0,0.208198
LINC01296|LINC01296,27.06623,27.870203000000004,23.242845000000003,25.05108
CERK|CERK,4.043291,4.162343,4.177728,4.406221
RASA4|RASA4,0.255739,0.26560100000000003,0.203677,0.21706799999999998
LOC101929646|LOC101929646,0.0,0.0,0.0,0.0
PICALM|PICALM,38.995765,39.334886,36.33201699999999,37.12457200000001
KIAA0907|KIAA0907,11.268945,11.605106,12.1822,12.42463
OR1F1|OR1F1,0.037264,0.006156,0.015746,0.023225
CABP1|CABP1,0.0,0.0,0.0,0.0
PGM5P2|PGM5P2,0.281136,0.315537,0.290987,0.327226
GRN|GRN,9.740167,10.523115,8.368659,8.543036
FAM213A|FAM213A,5.198302,5.026168,4.305245,4.5511800000000004
HCK|HCK,0.0,0.0,0.0,0.0
ZNF613|ZNF613,12.956885999999999,12.643895,11.116399,10.716704
WDR91|WDR91,4.952487,5.107947,4.26778,4.383547
SNORD116-27|SNORD116-27,4.157166,3.406659,3.461791,2.805388
C7orf65|C7orf65,0.0,0.0,0.0,0.0
LINC01611|LINC01611,0.119446,0.107108,0.177086,0.098223
ROBO1|ROBO1,7.038043,7.154721,6.458245999999999,6.571322
LINC00919|LINC00919,0.0,0.0,0.0,0.006875
MIR6829|MIR6829,0.051253,0.049564,0.064067,0.0
TM4SF19-AS1|TM4SF19-AS1,0.988565,1.143397,1.032324,1.224086
TP53INP1|TP53INP1,44.729337,46.196034999999995,51.373665,52.519994
ASRGL1|ASRGL1,1.434299,1.346223,1.1969290000000001,1.213656
MEIS1-AS2|MEIS1-AS2,0.045946,0.104394,0.083687,0.017616
RAPGEF6|RAPGEF6,19.895235999999997,21.019607999999998,22.64093,22.905941
MIR3200|MIR3200,0.104482,0.063666,0.0,0.008381
TTLL11|TTLL11,1.161759,1.196104,1.17982,1.123691
MIR182|MIR182,0.030141,0.0,0.045527,0.136009
RBL1|RBL1,6.450796,6.348491999999999,5.980177,6.465369
DPY19L2P4|DPY19L2P4,0.056419,0.053816,0.041316,0.024065
NAT8|NAT8,0.074785,0.101442,0.132349,0.119402
WARS2|WARS2,13.334819999999999,14.304086999999999,13.289273999999999,13.259559
CLN6|CLN6,5.214432,5.229004,3.905126,4.235046
PAQR5|PAQR5,0.242275,0.191636,0.150248,0.176525
NR1I2|NR1I2,0.0,0.0,0.0,0.014678
MIR548F5|MIR548F5,0.0,0.0,0.0,0.0
SMAD6|SMAD6,1.482156,1.546558,1.170791,1.14226
GALNT11|GALNT11,39.094463,39.356107,35.215212,35.998326
MIR5590|MIR5590,0.0,0.0,0.0,0.0
NCKAP5|NCKAP5,0.265111,0.230937,0.265919,0.235755
ALDH9A1|ALDH9A1,76.427711,78.370834,69.547592,71.089714
AKAP12|AKAP12,0.266944,0.26304900000000003,0.198651,0.186674
CYP1A2|CYP1A2,0.02011,0.03269,0.0,0.024695
C3orf58|C3orf58,2.138039,2.197664,1.355439,1.413287
EPHB1|EPHB1,0.0,0.0,0.0,0.0
UBTD2|UBTD2,14.663413,15.489204,13.446151,13.337407
HMGB3|HMGB3,29.039413,29.384053,24.938399,25.725889000000002
TLR3|TLR3,0.769546,0.81722,0.677777,0.637302
AOX2P|AOX2P,0.0,0.0,0.0,0.0
STAT3|STAT3,34.492708,35.025695,28.677668999999998,30.268228999999998
ESCO2|ESCO2,5.005418,5.429336,5.439531,5.790598
XIST|XIST,0.002821,0.002741,0.003265,0.0038
SCARNA3|SCARNA3,0.333035,0.582502,0.413188,0.251494
TIPARP|TIPARP,7.337581,7.51281,4.023209,4.070992
SFRP5|SFRP5,0.0,0.0,0.0,0.0
ZNF542P|ZNF542P,15.77335,16.076716,13.748307999999998,14.538138
LOC284344|LOC284344,0.0,0.0,0.0,0.0
TTTY1|TTTY1,0.0,0.0,0.0,0.0
KRTAP1-4|KRTAP1-4,0.0,0.0,0.0,0.0
TCF25|TCF25,53.97617,55.496841,50.379971,51.185135
TMC3-AS1|TMC3-AS1,2.767657,2.687785,2.611136,2.521507
MIA3|MIA3,156.744618,160.70015899999999,147.97690200000002,152.307472
FAM124B|FAM124B,0.0,0.0,0.0,0.0
TTLL9|TTLL9,0.0,0.073627,0.08518,0.065095
KLF3-AS1|KLF3-AS1,0.280119,0.255594,0.298929,0.281807
GGACT|GGACT,0.08892,0.09086,0.080615,0.084067
PFDN6|PFDN6,32.994994999999996,33.425439999999995,31.404460999999998,30.702787
VOPP1|VOPP1,29.273002,29.539749999999998,26.388097000000002,26.720035999999997
GXYLT1|GXYLT1,5.771597,5.845546000000001,5.205335,5.291494
PLAC9|PLAC9,0.167326,0.226977,0.0,0.0
PIK3R6|PIK3R6,0.020039,0.0,0.011112,0.011378
SNORD116-20|SNORD116-20,12.893972,12.031672,10.585028,11.345699
C19orf57|C19orf57,0.4668,0.394843,0.355738,0.449388
ROBO4|ROBO4,0.0,0.01545,0.0,0.0
CSRP1|CSRP1,54.508202999999995,54.574129,53.967737,55.248251999999994
UCA1|UCA1,0.372329,0.343754,0.331636,0.286376
NCOA2|NCOA2,40.565243,41.388641,41.943974,42.113331
RANBP2|RANBP2,49.145252,49.565037,48.769379,50.603111
PLGLB1|PLGLB1,0.11129,0.288747,0.352561,0.322613
IL27RA|IL27RA,1.001809,0.8213,0.967882,0.965084
AQP1|AQP1,0.085546,0.058889,0.045154,0.047377
ADGRE5|ADGRE5,4.096131000000001,4.289739,3.8613530000000003,3.958967
NDUFAF4|NDUFAF4,8.689843,9.224516,10.748117,10.927604
AGPAT4-IT1|AGPAT4-IT1,0.0,0.006977,0.0,0.006351
MIR1272|MIR1272,0.0,0.0,0.0,0.0
SNORA104|SNORA104,17.734629,19.347717,18.750999,18.443624
OR7A10|OR7A10,0.0,0.0,0.0,0.00798
NPIPB11|NPIPB11,0.41706,0.43715,0.393732,0.435113
CPA6|CPA6,0.0176,0.012725,0.0,0.038866
GNA14-AS1|GNA14-AS1,0.0,0.0,0.0,0.0
SNORD123|SNORD123,0.0,0.0,0.0,0.0
DNAAF5|DNAAF5,4.773902,4.676666,3.892709,4.13288
CACYBP|CACYBP,35.093436000000004,35.44621,33.776931,34.851752000000005
MIR6071|MIR6071,0.0,0.0,0.0,0.0
ADAMTS6|ADAMTS6,0.126331,0.114243,0.094218,0.082862
TMEM5|TMEM5,25.767395,25.591484,24.937085,26.054228000000002
OR4K1|OR4K1,0.0,0.0,0.0,0.0
AK2|AK2,43.062360000000005,44.712402000000004,42.87819,44.057405
DTWD1|DTWD1,7.1604280000000005,7.26543,6.575243,7.1559360000000005
LINC01397|LINC01397,0.0,0.0,0.0,0.037323
ACSL6|ACSL6,0.908433,0.90262,0.891753,0.948254
NEDD8-MDP1|NEDD8-MDP1,3.225177,4.33381,4.71328,5.489234
MIR3128|MIR3128,0.077155,0.0,0.039753,0.0
CEBPA|CEBPA,3.162934,3.0753019999999998,3.0489810000000004,3.16769
DERL1|DERL1,22.878578,22.430049,20.682420999999998,21.016784
NUDT19|NUDT19,16.34494,16.931278,13.966875,13.625302
LOC101928942|LOC101928942,0.0,0.0,0.0,0.0
MIR508|MIR508,0.0,0.0,0.0,0.0
PODXL2|PODXL2,71.462479,72.005692,65.459389,67.770042
TRH|TRH,0.0,0.0,0.018422,0.0
CXCR1|CXCR1,0.006907,0.004947,0.004796,0.011463
HERC2P3|HERC2P3,10.194871,10.418632,10.309653,10.39922
GCHFR|GCHFR,4.448693,5.040927,3.589301,4.042908
HLA-G|HLA-G,0.0,0.0,0.0,0.0
FADS6|FADS6,0.031881,0.010617,0.0,0.0
GLIS3-AS1|GLIS3-AS1,0.0,0.0,0.0,0.0
EGOT|EGOT,0.053861,0.059308,0.103904,0.03874
HIST1H1B|HIST1H1B,181.289825,185.517288,161.094452,166.15242
SMYD1|SMYD1,0.0,0.0,0.0,0.0
MIR5580|MIR5580,0.0,0.0,0.0,0.0
B9D1|B9D1,3.4450179999999997,3.049559,2.7022150000000003,2.944657
BIRC6|BIRC6,32.609825,33.170238,29.470942,30.414396
FGFR2|FGFR2,0.287067,0.305589,0.216947,0.242973
FOXF2|FOXF2,0.0,0.0,0.0,0.0
NPIPB15|NPIPB15,0.139709,0.084315,0.062226,0.069943
LOC101927416|LOC101927416,0.227209,0.182347,0.149484,0.170806
FOPNL|FOPNL,24.880441000000005,25.106565000000003,24.242258,26.022147999999994
MMP25-AS1|MMP25-AS1,0.10459,0.086667,0.07914,0.07673
SHC2|SHC2,2.401107,2.366576,1.968883,2.081669
LINC01189|LINC01189,0.377868,0.344379,0.228803,0.338476
EGFR-AS1|EGFR-AS1,0.278243,0.249576,0.166847,0.181924
SAPCD2|SAPCD2,8.034077,8.339726,7.244448,7.619266
IGF2BP2|IGF2BP2,0.014316,0.010769,0.023983,0.011974
LCE2C|LCE2C,0.0,0.0,0.0,0.0
NPPC|NPPC,1.010815,0.74023,0.12604,0.105695
HRH4|HRH4,0.010384,0.015324,0.023887,0.023518
CHST5|CHST5,0.025671,0.046001,0.035191,0.028207
STPG1|STPG1,1.8696710000000003,1.9614479999999999,2.004207,1.9254509999999998
SNORA61|SNORA61,8.366305,8.404106,8.633634,9.150103
ZYG11B|ZYG11B,17.158215,17.477936,15.997313,16.472086
LOC101927763|LOC101927763,0.291038,0.326742,0.192502,0.213564
LOC102467079|LOC102467079,0.0,0.0,0.011699,0.028949
NAGS|NAGS,0.236427,0.226157,0.140471,0.16315
NOD2|NOD2,0.02988,0.034518,0.032374,0.02353
TLR8-AS1|TLR8-AS1,0.0,0.0,0.0,0.0
MIR8076|MIR8076,0.0,0.139292,0.0,0.0
CCDC180|CCDC180,0.007849,0.0,0.0,0.0
IFNG|IFNG,0.0,0.0,0.0,0.0
FAM192A|FAM192A,41.074032,42.163525,38.070786,39.059792
ARC|ARC,0.01201,0.003797,0.004045,0.007733
PWAR4|PWAR4,0.0,0.0,0.0,0.0
LINC01481|LINC01481,4.238927,4.409037,4.373756,4.1710329999999995
UBA1|UBA1,61.709205000000004,62.698871000000004,54.693302,54.487702999999996
SYTL1|SYTL1,4.038183,4.0672310000000005,3.749094,3.765601
UNKL|UNKL,7.2201889999999995,7.344694,6.721009,6.476017
NGF|NGF,0.0,0.0,0.0,0.0
IGSF9B|IGSF9B,0.395256,0.467383,0.42462,0.357336
C17orf112|C17orf112,0.0,0.0,0.0,0.0
SLC22A18AS|SLC22A18AS,0.10886299999999999,0.11185600000000001,0.047846,0.057534
HR|HR,0.013331,0.015452,0.019779,0.023313
TMEM216|TMEM216,0.224712,0.287507,0.18629800000000002,0.269747
PAQR8|PAQR8,0.595287,0.561839,0.468691,0.498006
AP4M1|AP4M1,4.649621,4.944954,4.520277,4.399476
DACT2|DACT2,0.0,0.0,0.0,0.0
CRTAP|CRTAP,14.364307,14.49095,13.802913,14.228425
MIR6794|MIR6794,0.034827,0.036174,0.0,0.0
OCIAD2|OCIAD2,48.628616,50.268551,45.057,46.857391
TANC2|TANC2,3.969647,4.037272,3.223545,3.376522
PLEKHO1|PLEKHO1,2.67654,2.720695,2.6292969999999998,2.555583
DNAJC18|DNAJC18,7.95508,7.905605,7.835267,7.775465
EXD2|EXD2,14.333806999999998,14.736419999999999,14.582714999999999,14.38232
RCC2|RCC2,30.986214,30.970305999999997,28.599771,29.408688
TEF|TEF,4.202265,4.160737,3.8644730000000003,3.9258870000000003
SNORD15A|SNORD15A,8.980955,7.697773,9.247269,8.371002
IAPP|IAPP,0.0,0.0,0.0,0.0
SNORD116-15|SNORD116-15,5.074263,4.957809,3.919541,4.13454
LOC101929234|LOC101929234,0.282309,0.177495,0.189631,0.248639
ATP5D|ATP5D,19.522161,19.615744,14.795407999999998,14.90105
HOXC11|HOXC11,0.037494,0.032967,0.063277,0.034158
METTL21B|METTL21B,1.887463,1.9790169999999998,1.762133,1.819676
ALDH1L2|ALDH1L2,0.24452800000000002,0.244183,0.220348,0.207503
FAM35A|FAM35A,16.970381,17.73078,14.93539,15.05342
FAM189B|FAM189B,0.963351,0.8321139999999999,0.641363,0.758973
GSX2|GSX2,0.0,0.0,0.017315,0.008621
CLEC4D|CLEC4D,0.0,0.0,0.0,0.0
PCDH9-AS4|PCDH9-AS4,0.0,0.0,0.0,0.0
WDR24|WDR24,1.940387,1.813871,1.503057,1.451367
VAV3-AS1|VAV3-AS1,0.0,0.0,0.0,0.0
REREP3|REREP3,0.656792,0.717374,0.615981,0.504487
TMEM191B|TMEM191B,0.23471,0.222042,0.200366,0.198267
LOC102724604|LOC102724604,0.0,0.0,0.0,0.0
MIR3685|MIR3685,0.754403,1.176354,0.638492,1.032251
MIR5583-2|MIR5583-2,0.0,0.0,0.0,0.0
LOC101927769|LOC101927769,0.0,0.0,0.0,0.0
PROX2|PROX2,0.82358,0.746253,0.7188610000000001,0.731882
RASGRF2-AS1|RASGRF2-AS1,0.0,0.0,0.0,0.0
RAB3A|RAB3A,3.548749,3.428019,3.16338,2.893496
PLEK|PLEK,0.008055,0.011816,0.006188,0.0
PAG1|PAG1,3.990558,4.108567,3.18016,3.163006
GATA3|GATA3,0.0,0.0,0.0,0.0
MIER2|MIER2,5.101045,5.185504,5.056237,5.219339
SNORD45C|SNORD45C,6.073959,5.977703,4.341428,4.909366
BCL7A|BCL7A,7.6235990000000005,7.9465889999999995,6.9728449999999995,7.1467030000000005
RTFDC1|RTFDC1,70.42115,72.489669,65.528852,67.974597
HAUS6|HAUS6,8.886117,9.09715,8.299445,8.308546
ECRP|ECRP,0.0,0.0,0.0,0.0
SARM1|SARM1,5.571676,5.538287,4.598351,5.305069
SGSM3|SGSM3,13.179416,13.679484,12.7283,13.1465
AIF1L|AIF1L,14.722702000000002,15.385296,14.241874,14.742484000000001
XKR3|XKR3,0.0,0.0,0.0,0.0
ALG1|ALG1,6.496736,6.361601,5.102294,5.264766
MIR5190|MIR5190,0.0,0.0,0.0,0.0
NPC1|NPC1,8.425836,8.682612,5.369585,5.559015
LINC01247|LINC01247,0.0,0.0,0.0,0.0
LOC100506388|LOC100506388,0.083373,0.131589,0.055342999999999996,0.04725
SSC5D|SSC5D,0.012878,0.018311,0.0,0.0
CLEC4C|CLEC4C,0.0,0.0,0.0,0.0
NECAB1|NECAB1,0.0,0.004885,0.005799,0.003234
OCEL1|OCEL1,0.886788,1.091617,0.809292,0.89289
RMDN3|RMDN3,20.363702,20.515301,21.163807,21.284129
C11orf96|C11orf96,0.0,0.0,0.005387,0.0
DUSP18|DUSP18,1.508016,1.610325,1.2962790000000002,1.628976
SSMEM1|SSMEM1,0.0,0.032769,0.0,0.0
SPATA31A5|SPATA31A5,0.0,0.005094,0.0,0.0
CD27-AS1|CD27-AS1,3.598392,3.423321,3.250458,3.364915
OXSR1|OXSR1,25.218203,25.313576,25.395063,25.543026
MIR610|MIR610,0.0,0.0,0.0,0.0
ZBTB40|ZBTB40,8.550247,8.589148000000002,8.187024000000001,8.021804
P2RY13|P2RY13,0.023178,0.028027,0.008612,0.007118
ALG11|ALG11,24.087263,24.479926,24.517901,25.09813
NANOGNB|NANOGNB,0.0,0.0,0.0,0.0
DOCK6|DOCK6,3.196927,3.103896,2.622866,2.766141
MARCKS|MARCKS,27.39596,27.273256,22.047289,22.638969
LINC00895|LINC00895,0.0,0.0,0.0,0.0
CYP4F3|CYP4F3,0.01456,0.009311,0.0,0.0
OR10R2|OR10R2,0.0,0.0,0.0,0.0
KRTAP10-1|KRTAP10-1,0.0,0.0,0.0,0.0
ZNF561-AS1|ZNF561-AS1,8.989769,9.303876,8.287246,8.251487
RPS29|RPS29,128.001824,129.900826,134.056388,133.215832
LINC01366|LINC01366,0.0,0.0,0.0,0.0
UMODL1-AS1|UMODL1-AS1,0.025905,0.015034,0.011635,0.016521
LINC01231|LINC01231,0.0,0.0,0.0,0.0
KRT3|KRT3,0.0,0.0,0.0,0.0
IFNGR1|IFNGR1,13.545255,13.874082,12.363832,12.546421
PCDHGB2|PCDHGB2,3.287878,3.426258,3.025455,3.177011
TMEM256|TMEM256,46.599445,46.815701,55.534977,55.003685
XRCC6P5|XRCC6P5,0.064006,0.082155,0.057946,0.062062
UBE2U|UBE2U,0.0,0.0,0.0,0.0
RANGAP1|RANGAP1,16.056026,16.491884,14.077087,14.472817
LINC00440|LINC00440,0.0,0.0,0.0,0.0
NRBP1|NRBP1,43.081909,43.651867,40.680706,41.731655
GUCD1|GUCD1,25.135633000000002,25.160159,23.909169,24.234302
LYRM7|LYRM7,9.578558,9.897898,9.450434,9.727807
ZSCAN29|ZSCAN29,8.162465,8.328634,8.196394,8.245035
LINC01030|LINC01030,0.0,0.0,0.0,0.0
GPAM|GPAM,21.963017999999998,22.562174,20.941412,21.455271
RASAL2|RASAL2,2.829201,3.006035,2.4734920000000002,2.635563
PAOX|PAOX,1.965406,1.7652530000000002,1.695202,1.985529
LOC101928516|LOC101928516,0.0,0.0,0.0,0.0
C7orf55-LUC7L2|C7orf55-LUC7L2,5.623529,7.873422,4.040577,3.606984
ANO5|ANO5,0.0,0.0,0.0,0.0
TUBD1|TUBD1,5.584015,5.8929800000000006,5.691453,5.56996
BCAN|BCAN,0.062107,0.122498,0.055804,0.132088
WNK1|WNK1,18.637104,18.843884000000003,15.139602,15.477612
ZNF518A|ZNF518A,9.981645000000002,10.115701,10.132251,10.341687
C9orf156|C9orf156,11.906804,12.276611,10.16975,10.81154
C10orf128|C10orf128,0.0,0.0,0.0,0.0
POLR3D|POLR3D,30.256382,31.08609,27.230131,28.002657
LAX1|LAX1,0.00395,0.005678,0.000611,0.0
LOC148413|LOC148413,14.328844,13.948909,12.778815,12.882725
PMS2P4|PMS2P4,31.207213,32.859612999999996,32.875744,32.812588
FNBP1|FNBP1,10.492716,10.681308,9.111842,9.250649
DZANK1|DZANK1,0.949697,1.06002,0.982133,0.930026
C6orf15|C6orf15,0.0,0.0,0.0,0.0
SERF1A|SERF1A,9.20476,7.906241,6.226526999999999,9.236676
GAL|GAL,1.285602,1.250692,0.735097,0.986973
THEG5|THEG5,0.0,0.008101,0.0,0.0
MORN5|MORN5,0.148183,0.137584,0.103237,0.152051
SNORA55|SNORA55,10.054699,9.639124,11.438864,11.501081
SPINK7|SPINK7,0.0,0.0,0.0,0.0
SNORD133|SNORD133,3.65053,2.73488,4.460877,3.93978
EPHA7|EPHA7,9.758104,10.280242,7.1048,7.250127000000001
ADCY6|ADCY6,6.045426,6.365335,5.458662,5.499525
SP140L|SP140L,0.401742,0.31416499999999997,0.407212,0.393356
FPGT-TNNI3K|FPGT-TNNI3K,0.30046,0.07104,0.0,0.43791
LOC101929217|LOC101929217,0.0,0.0,0.0,0.0
RAD51D|RAD51D,3.624344,3.58478,3.260251,3.3989
TMEM59|TMEM59,53.831663,56.056814,53.419197,54.287826
RNF168|RNF168,7.967262,8.134779,7.71494,7.895449
OCLN|OCLN,13.551089999999999,13.981971999999999,13.731424,14.359407000000001
CTSO|CTSO,8.257815,8.668408,7.422945,7.468487
PFKFB2|PFKFB2,13.063198,13.612157,10.432806,10.947849
IFNA10|IFNA10,0.0,0.0,0.0,0.0
SLC45A3|SLC45A3,26.098999,25.823092,6.637294,6.578878
MOSPD1|MOSPD1,5.746226,6.206378,5.22442,5.378882000000001
MTPAP|MTPAP,10.74732,11.337132,11.655686,11.909266
MIR1302-1|MIR1302-1,0.0,0.0,0.0,0.0
MRPL33|MRPL33,57.174578,57.902855,56.170733,56.884541
SARDH|SARDH,0.01655,0.0,0.0,0.011955
SH2D3A|SH2D3A,0.284773,0.277201,0.156789,0.150136
SRI|SRI,27.900319,26.568431,25.512808,27.689473
PEX19|PEX19,57.004435,58.114546000000004,53.704407999999994,54.499213000000005
BZRAP1|BZRAP1,1.016681,1.039247,0.8779509999999999,0.902074
PNPO|PNPO,41.920986,41.898769,37.384747,37.617088
LINC00696|LINC00696,0.023643,0.04078,0.03444,0.015732
DDIT4L|DDIT4L,0.954494,1.063779,0.879289,0.923214
LINC01568|LINC01568,0.0,0.0,0.0,0.0
MIR7162|MIR7162,9.6e-05,2e-06,8.5e-05,0.000202
CT45A5|CT45A5,0.034350000000000006,0.067099,0.040721,0.065617
TBC1D3C|TBC1D3C,0.238042,0.269501,0.23745000000000002,0.0
GAB2|GAB2,0.727671,0.744446,0.58536,0.615831
RNF139-AS1|RNF139-AS1,0.562316,0.763004,0.599425,0.66811
CNBD2|CNBD2,0.081092,0.060973,0.029859,0.10443
PTGIS|PTGIS,0.001032,0.002848,0.004753,0.005079
BMPR1B|BMPR1B,13.805059,14.247331,10.368416,10.698203
TRABD2A|TRABD2A,0.044977,0.057687,0.034518,0.027647
PPARG|PPARG,2.9228449999999997,2.874786,2.901538,2.9339399999999998
DISP1|DISP1,1.601624,1.5641,1.274414,1.259043
CISD2|CISD2,6.315889,6.413907,6.151968,6.820163
KCNC4|KCNC4,0.019989,0.010811,0.0,0.0
HSD17B10|HSD17B10,77.527503,76.71795800000001,65.108187,66.520821
RNPEP|RNPEP,28.382849,29.022251,25.013195,25.58149
DAXX|DAXX,16.235021,16.694573,15.458648000000002,16.221625
ZC4H2|ZC4H2,7.098903999999999,6.729794999999999,5.750825000000001,5.742509999999999
TRIM26|TRIM26,15.257469000000002,15.055629,14.612923,14.730951000000001
CRADD|CRADD,12.061738,11.803458,11.052109,11.55329
LINC01093|LINC01093,0.23658300000000002,0.17061199999999999,0.244361,0.354655
LINC00351|LINC00351,0.0,0.0,0.0,0.0
RAD21L1|RAD21L1,0.0,0.0,0.0,0.0
